KG.Code;Katastralgemeinde;EZ;PLZ;Straße;ON;Gst.;Gst.Fl.;ErwArt;Erwerbsdatum;Widmung;Bauklasse;Gebäudehöhe;Bauweise;Zusatz;Schutzzone;Wohnzone;öZ;Bausperre;seit/bis;zuordnung;Geschoße;parz.;VeräußererCode;Erwerbercode;Zähler;Nenner;BJ;TZ;Kaufpreis ;/m² Gfl.;AbbruchfixEU;m³ Abbruch;AbbruchkostEU;FreimachfixEU;Freimachfläche;FreimachkostEU;Baureifgest;% Widmung;Baurecht;Bis;auf EZ;Stammeinlage;sonst_wid;sonst_wid_prz;ber. Kaufpreis;Bauzins
01652;Breitenlee;447;1220;Hausfeldstraße;202;373;3455;Kaufvertrag;27.01.2022;Sww;;;;tw. Bausperre §8/1;FALSCH;FALSCH;FALSCH;WAHR;;unbebaut;;;9;8;1;1;;3362/22;2000000;578,8712;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2000000;
01652;Breitenlee;1578;1220;Ziegelhofstraße;östlich;714/21;303;Kaufvertrag;29.04.2022;GS;;;;80 m²;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;;3848/22;500000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;500000;
01665;Stadlau;1118;1220;Industriestraße;östlich;467/148;11;Kaufvertrag;18.05.2022;GS;;;;80 m²;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;;8;9;1;1;;3941/22;5500;500;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;5500;
01808;Siebenhirten;1418;1230;Kellerberggasse;neb. 69A;.225/4;966;Kaufvertrag;22.12.2021;W;I;4,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Sonstiges;;J;9;8;747;911;;490/22;558000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;558000;
01808;Siebenhirten;1051;1230;Kellerberggasse;69A;.225/3;1580;Kaufvertrag;22.12.2021;W;I;4,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;8;747;911;;490/22;912000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;912000;
01808;Siebenhirten;43;1230;Ketzergasse;96, 96A;.2/1;3522;Kaufvertrag;07.12.2021;GB;I;7,5;g;tw. 5,5 ogk;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;8;1;1;;597/22;3900000;1107,325;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;3900000;
01804;Kalksburg;513;1230;Breitenfurter Straße;554;382/3;830;Kaufvertrag;08.09.2021;W;I;6,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;588/22;500000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;500000;
01804;Kalksburg;44;1230;Breitenfurter Straße;539;39;2763;Kaufvertrag;14.01.2022;W;I;7,5;g;"tw. gk; tw. Schutzzone";FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;498/22;2900000;1049,584;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2900000;
01651;Aspern;2527;1220;Waldviertlerweg;7;1028/4;710;Kaufvertrag;16.02.2022;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;8;1;1;;1254/22;1100000;1549,296;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1100000;
01210;Penzing;862;1140;Hütteldorfer Straße;225;594/1;583;Kaufvertrag;11.10.2021;GB;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;4;J;8;8;1;1;;636/22;4800000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4800000;
01210;Penzing;571;1140;Flachgasse;7;633/150;619;Kaufvertrag;30.09.2021;GB;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;8;8;1;1;;331/22;2000000;3231,018;0;0;0;0;0;0;FALSCH;40;FALSCH;;;FALSCH;GBGVI 5,5g 60%;60;2000000;
01613;Leopoldau;6340;1210;Julius-Ficker-Straße;11B/Parz. 39;2236/219;485;Kaufvertrag;15.02.2022;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Kleingarten;;J;9;9;1;1;;690/22;250000;515,4639;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;250000;
01806;Mauer;6148;1230;Speisinger Straße;177;1191/26;368;Kaufvertrag;15.12.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;8;9;1;1;2022;457/22;1260000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1260000;
01301;Altmannsdorf;1126;1120;Khleslplatz;4;53/3;925;Kaufvertrag;10.12.2021;W;I;7,5;g;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;;J;8;8;1;1;;219/22;3800000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;3800000;
01306;Rudolfsheim;383;1150;Jurekgasse;20;.384;655;Kaufvertrag;20.12.2021;W;III;;g;tw. Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;;J;8;9;1;1;1900;152/22;2200000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2200000;
01204;Hadersdorf;3378;1140;Schleusenstraße;1;38/2;2914;Kaufvertrag;12.02.2022;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;3;1;1;;372/22;4250000;1458,476;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4250000;
01204;Hadersdorf;3378;1140;Schleusenstraße;1;39/2;2914;Kaufvertrag;17.09.2021;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;372/22;3500000;1201,098;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;3500000;
01803;Inzersdorf;2039;1230;Hungereckstraße;55;1611/28;580;Kaufvertrag;15.12.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;9;1;1;;146/22;560000;965,5172;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;560000;
01301;Altmannsdorf;427;1120;Oswaldgasse;5-7;233/23;1373;Kaufvertrag;29.12.2021;W;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;4;J;8;8;1;1;1900;399/22;14040000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;14040000;
01501;Gersthof;803;1180;Scheidlstraße;54;183/23;58;Kaufvertrag;10.01.2020;W;II;10,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;;9;9;1;2;;1272/20;20000;689,6552;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;20000;
01510;Pötzleinsdorf;1995;1190;Leschetzkygasse;57;587/65;339;Kaufvertrag;26.03.2021;GS;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;2002;2053/21;1720000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1720000;
01502;Grinzing;760;1190;Paul -Ehrlich-Gasse;9;450/16;1023;Kaufvertrag;13.03.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Villa;3;J;9;9;1;1;1920;3005/20;1360000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1360000;
01514;Währing;242;1190;Sternwartestraße;37;906/1;634;Kaufvertrag;22.04.2020;W;II;10,5;o gk;Wohn- und Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;1920;2947/20;1810000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1810000;
01512;Unterdöbling;149;1190;Silbergasse;16;57;409;Kaufvertrag;16.04.2020;W;II;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;9;1;1;;3033/20;530000;1295,844;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;530000;
01506;Neustift am Walde;580;1190;Peter-Altenberg-Gasse;12;488/31;966;Kaufvertrag;23.01.2020;W;I;5,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;8;1;1;1960;3043/20;1250000;1293,996;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1250000;
01404;Neuwaldegg;733;1170;Exelbergstraße;3 A;515/5;640;Kaufvertrag;06.05.2021;W;I;4,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Villa;2;J;9;9;1;1;2015;3039/21;950000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;950000;
01507;Nußdorf;803;1190;Zum Weißen Kreuz;21;810/4;981;Kaufvertrag;15.06.2021;W;I;7,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;8;1;1;1960;3507/20;1550000;1580,02;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1550000;
01665;Stadlau;3334;1220;Donaustadtstraße;;424/5;515;Kaufvertrag;07.12.2021;Sww;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;;8;9;1;1;;130/22;75000;145,6311;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;75000;
01654;Eßling;2945;1220;Seiseneggergasse;25;443/17;454;Kaufvertrag;29.06.2021;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;7058/21;487000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;487000;
01654;Eßling;648;1220;Lehenstraße;2;435/73;593;Kaufvertrag;06.12.2021;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;7476/21;650000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;650000;
01654;Eßling;518;1220;Bojanusgasse;15;355/42;1511;Kaufvertrag;24.08.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;8;8;1;1;;7395/21;2300000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2300000;
01654;Eßling;877;1220;Löwensteinstraße;81;326/48;564;Kaufvertrag;14.10.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;8;1;1;;7597/21;390000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;390000;
01651;Aspern;6476;1220;Sonnenallee;18;629/76;4936;Kaufvertrag;18.11.2021;GB;;;;GV, StrG8;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;7305/21;8700000;1762,561;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;8700000;
01651;Aspern;2035;1220;Lobaugasse;61;845/1;9193;Kaufvertrag;03.11.2021;L;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;1;;9;9;1;1;;7082/21;300000;;0;0;0;0;0;0;FALSCH;10;FALSCH;;;FALSCH;SwwL;90;300000;
01651;Aspern;750;1220;Orchisgasse;37;1091/146;795;Kaufvertrag;15.09.2021;W;I;6,5;o gk;200 m²;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;7384/21;1328000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1328000;
01657;Leopoldstadt;1757;1020;Schreygasse;2;425;215;Kaufvertrag;29.10.2021;GB;IV;;g;GV, Wohnzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;3;J;8;8;1;1;1801;6474/21;2700000;;0;0;0;0;0;0;FALSCH;70;FALSCH;;;FALSCH;GB3g;30;2700000;
01654;Eßling;6032;1220;Auernheimergasse;57;318/163;310;Kaufvertrag;07.12.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;44/22;496666,7;1602,152;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;496667;
01654;Eßling;6033;1220;Auernheimergasse;57A;318/135;356;Kaufvertrag;07.12.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;44/22;496666,7;1395,132;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;496667;
01654;Eßling;6034;1220;Auernheimergasse;57;318/55;553;Kaufvertrag;07.12.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;44/22;496666,7;898,132;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;496667;
01605;Floridsdorf;103;1210;Floridsdorfer Hauptstraße;42;256;348;Kaufvertrag;03.11.2021;GB;II;11;g;tw. Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;;J;9;8;1;1;;5812/21;1838500;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1838500;
01616;Stammersdorf;3215;1210;Alte Bahntrasse;;2916;16604;Kaufvertrag;18.06.2021;Sww;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Landwirtsch. Nutzung;;;9;9;1;1;;6397/21;190946;11,5;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;190946;
01609;Jedlesee;857;1210;Bellgasse;25/62;587/115;241;Kaufvertrag;25.10.2021;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;1;9;1;1;;6263/21;101943;423;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;101943;
01511;Salmannsdorf;205;1190;Salmannsdorfer Straße;42;2/3;1392;Kaufvertrag;10.08.2021;W;I;5,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;9;8;1;1;;4972/2021;2680000;1925,287;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2680000;
01404;Neuwaldegg;708;1170;KLG  Hügelwiese;;248/21;183;Kaufvertrag;13.03.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;2005;2008/2020;390000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;390000;
01657;Leopoldstadt;6171;1020;Handelskai;südlich;2069/7;504;Kaufvertrag;03.05.2021;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;1;9;1;1;;6186/21;210924;418,5;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;210924;
01803;Inzersdorf;69;1230;Draschestraße;74;226/1;2895;Kaufvertrag;14.10.2021;W;I;6,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;4579/21;4100000;1416,235;0;0;0;0;0;0;FALSCH;60;FALSCH;;;FALSCH;"WI6,5ogk
EpkÖz";"20
20";4100000;
01803;Inzersdorf;1641;1230;Kinskygasse;19;513/93;393;Kaufvertrag;06.10.2021;GB;I;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;8;8;1;1;;4588/21;1350000;3435,115;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1350000;
01213;Speising;958;1130;Weinrothergasse;11;67/7;441;Kaufvertrag;07.12.2021;W;I;7,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;8;9;1;1;;3038/21;1195000;2709,75;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1195000;
01512;Unterdöbling;358;1190;Haubenbiglstraße;9;323/4;3675;Kaufvertrag;28.05.2020;W;I;7,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;9;8;1;1;;2589/2020;6100000;1659,864;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;6100000;
01665;Stadlau;2816;1220;Franz-Schuster-Gasse;48;388/12;271;Kaufvertrag;07.10.2021;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;7017/21;510000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;510000;
01651;Aspern;2081;1220;Arztgasse;52-54;716/32;1330;Kaufvertrag;20.10.2021;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;9;8;1;1;;6428/21;1210000;909,7744;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1210000;
01654;Eßling;2530;1220;Dumreichergasse;107;306/56;714;Kaufvertrag;06.10.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;1;J;9;9;1;1;;6457/21;730000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;730000;
01654;Eßling;3453;1220;Lieglerstraße;37;369/207;713;Kaufvertrag;04.11.2021;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;8;1;1;;6803/21;540000;757,3633;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;540000;
01654;Eßling;4417;1220;Junkgasse;21;395/331;500;Kaufvertrag;26.08.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;9;1;1;;6554/21;440000;880;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;440000;
01201;Auhof;650;1130;Kleiner Ring;36;949;740;Kaufvertrag;25.11.2021;W;I;6,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;8;9;1;1;;2883/21;725000;979,7297;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;725000;
01305;Meidling;2560;1120;Rosasgasse;29;.1738;507;Kaufvertrag;11.10.2021;W;III;13,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;3;J;9;9;1;1;;3380/21;2050000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2050000;
01607;Groß Jedlersdorf II;6788;1210;Kreuzfeldgasse;;1092/1;108;MA 64-Bescheid;10.01.2022;GS;;;;100 m²;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;58320;540;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;58320;
01503;Heiligenstadt;441;1190;Armbrustergasse;5;100;1053;Kaufvertrag;14.05.2021;W;I;7,5;o;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;1;J;8;8;1;1;1900;3498/21;4500000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4500000;
01657;Leopoldstadt;6575;1020;Stadionallee;westlich/20;1825/139;408;Kaufvertrag;22.12.2021;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;9;1;1;;6655/21;277440;680;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;277440;
01808;Siebenhirten;539;1230;Eigelgasse;1;461/2;606;Kaufvertrag;29.10.2021;W;I;;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;9;9;1;2;;4781/21;275000;907,5908;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;275000;
01803;Inzersdorf;3208;1230;Oberlaaer Straße;286;951/1;1985;Kaufvertrag;02.09.2021;IG;;16;;;FALSCH;FALSCH;FALSCH;FALSCH;;Betriebsobjekt;;J;9;8;1;1;;4549/21;1700000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1700000;
01801;Atzgersdorf;1891;1230;Breitenfurter Straße;118;906/134;788;Kaufvertrag;18.10.2021;GB;III;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;Büro- u./o. Geschäftsgebäude;4;J;9;8;1;1;;4864/21;1800000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1800000;
01806;Mauer;4996;1230;Wastlgasse;26;1694/10;530;Kaufvertrag;24.11.2021;W;I;6,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;4780/21;250000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;250000;
01801;Atzgersdorf;635;1230;Gatterederstraße;19-21;1117/3;2219;Kaufvertrag;10.11.2021;GB;I;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;Büro- u./o. Geschäftsgebäude;1;J;8;8;1;1;;4620/21;4100000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4100000;
01805;Liesing;1623;1230;Siebenhirtenstraße;12/4;345/1;4544;Kaufvertrag;02.11.2021;GB;II;;g;BG, 60%;FALSCH;FALSCH;FALSCH;FALSCH;;Betriebsobjekt;1;J;8;8;1;1;;4750/21;3800000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;3800000;
01806;Mauer;331;1230;Kunkegasse;6;156/6;1366;Kaufvertrag;08.11.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;2;;4782/21;575000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;575000;
01502;Grinzing;33;1190;Himmelstraße;55 c;348/4;853;Kaufvertrag;19.05.2021;W;I;5,5;o;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Villa;2;J;8;8;1;1;2005;3243/21;4300000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4300000;
01616;Stammersdorf;61;1210;Julius-Schlegel-Gasse;32;.136;561;Kaufvertrag;04.11.2021;GB;I;4,5;g;"60%; Schutzzone";FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;8;1;1;1918;6376/21;650000;1158,645;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;650000;
01617;Strebersdorf;1273;1210;Matthias-Ernst-Pista-Gasse;21;577/37;607;Kaufvertrag;25.11.2021;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;1956;6127/21;800000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;800000;
01609;Jedlesee;523;1210;Schillgasse;22;654/8;463;Kaufvertrag;17.09.2021;W;II;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;;J;9;9;1;1;;6274/21;2600000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2600000;
01607;Groß Jedlersdorf II;377;1210;Lebnergasse;14;553/1;358;Kaufvertrag;10.09.2021;W;II;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;3;J;8;8;1;1;;6025/21;2200000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2200000;
01513;Untersievering;1591;1190;Ernst-Karl-Winter-Weg;10;124/2;604;Kaufvertrag;12.11.2020;W;;7,5;o;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;9;1;1;;5934/20;1000000;1655,629;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1000000;
01507;Nußdorf;764;1190;Kahlenberger Straße;33;277/1;707;Kaufvertrag;02.07.2020;W;I;7,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;72/2021;2175000;3076,379;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2175000;
01503;Heiligenstadt;106;1190;Schreiberweg;2;681/3;2099;Kaufvertrag;11.12.2020;W;I;7,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;3;J;9;9;1;1;2018;5904/20;5100000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;5100000;
01502;Grinzing;1337;1190;Krapfenwaldgasse;23;937/1;1622;Kaufvertrag;21.05.2021;W;I;6,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;3;J;9;9;1;1;2005;3443/21;9800000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;9800000;
01402;Hernals;1706;1170;Dittersdorfgasse;6;532/6;329;Kaufvertrag;06.11.2020;GB;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;8;8;1;1;;112/21;1720000;5227,963;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1720000;
01512;Unterdöbling;252;1190;Zehenthofgasse;23;423/6;4;Kaufvertrag;17.01.2022;W;I;7,5;g;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;1;9;1;1;;;8800;2200;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;8800;
01510;Pötzleinsdorf;315;1190;Ladenburghöhe;;611/4;54;Kaufvertrag;21.05.2021;Sww;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;9;9;1;1;;3257/21;2500;46,2963;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2500;
01613;Leopoldau;6342;1210;Julius-Ficker-Straße;11B/41;2236/221;465;Kaufvertrag;12.11.2021;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;1;9;1;1;;26/22;221805;477;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;221805;
01669;Kaisermühlen;124;1220;Bellegardegasse;10;2341/1;367;Kaufvertrag;15.03.2022;W;II;10;g;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;2;J;8;8;1;1;;3016/1;5350000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;5350000;
01669;Kaisermühlen;124;1220;Bellegardegasse;10;2341/1;367;Kaufvertrag;15.09.2020;W;II;10;g;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;2;J;9;8;1;1;;3016/22;1750000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1750000;
01606;Groß Jedlersdorf I;2295;1210;Kollarzgasse;5;466/5;774;Kaufvertrag;04.02.2022;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;1710/22;670000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;670000;
01606;Groß Jedlersdorf I;2425;1210;Babitschgasse;31;355/18;521;Kaufvertrag;08.04.2022;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;9;1;1;;1828/22;530000;1017,274;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;530000;
